7010528,16298605,0.0735
7010528,16298620,0.00315333333333333
7010528,16298604,0.0315
7010528,16298621,0.0042
7010528,16298622,0.00105333333333333
7010528,16298623,0.021
7010528,16298624,0.021
7010528,16298601,0.3465
7010528,16298599,0.00525333333333333
7010528,16298625,0.00105333333333333
7010528,16298626,0.00105333333333333
7010528,16298627,0.000313333333333333
7010528,16298595,0.0105
7010529,16298588,0.052
7010529,16298605,0.0728
7010529,16298601,0.364
7010529,16298620,0.00312
7010529,16298604,0.0052
7010529,16298621,0.00416
7010529,16298628,0.0052
7010529,16298615,0.00104
7010529,16298627,0.000313333333333333
7010529,16298626,0.00208
7010529,16298599,0.0312
7010529,16298591,0.00052
7010529,16298616,0.00208
7010529,16298574,0.0312
7010529,16298617,0.00312
7010529,16298600,0.0312
7010529,16298593,0.0208
7010529,16298598,0.0208
7010530,16298629,0.06
7010530,16298630,0.15
7010530,16298631,0.02
7010530,16298632,1
7010530,16298558,0.01
7010530,16298633,0.01
7010530,16298634,0.0526
7010530,16298635,0.07
7010530,16298559,0.1
7010530,16298636,0.01
7010530,16298637,0.004
7010531,16298638,0.01352
7010531,16298579,0.00104
7010531,16298583,0.0052
7010531,16298558,0.0208
7010531,16298624,0.00104
7010531,16298639,0.0052
7010531,16298634,0.0728
7010531,16298640,0.052
7010531,16298562,0.00312
7010531,16298641,0.00104
7010531,16298642,0.000626666666666667
7010534,16298567,0.001
7010534,16298643,0.04
7010534,16298644,0.02
7010534,16298645,0.005
7010534,16298646,0.004
7010534,16298647,0.02
7010534,16298648,0.01
7010534,16298649,0.08
7010534,16298650,0.06
7010534,16298651,0.09
7010534,16298652,0.02
7010534,16298653,0.001
7010534,16298654,0.003
7010534,16298655,0.001
7010534,16298656,0.002
7010534,16298585,0.001
7010534,16298657,0.03
7010534,16298658,0.05
7010534,16298659,0.04
7010534,16298660,0.14
7010534,16298558,0.00011
7010534,16298661,0.035
7010534,16298662,0.04
7010535,16298567,0.001
7010535,16298643,0.04
7010535,16298644,0.02
7010535,16298645,0.005
7010535,16298646,0.004
7010535,16298647,0.02
7010535,16298648,0.01
7010535,16298649,0.08
7010535,16298650,0.06
7010535,16298651,0.09
